user_id,created_at,email,first_name,last_name,country_at_signup,country_current,acquisition_channel,subscription_tier
usr_0659,2026-01-21,user659@gmail.com,Emma,Patel,AU,AU,organic,free
usr_0660,2026-02-06,user660@gmail.com,Olivia,Patel,CA,DE,organic,free
usr_0661,2025-09-01,user661@gmail.com,Zara,Johnson,CA,CA,paid_social,free
usr_0662,2025-12-26,user662@gmail.com,Aman,Jones,GB,CA,paid_search,free
usr_0663,2025-10-24,user663@gmail.com,Maya,Brown,AU,FR,organic,free
usr_0664,2025-12-27,user664@gmail.com,Emma,Smith,DE,US,paid_search,free
usr_0665,2025-09-03,user665@gmail.com,Zara,Brown,FR,CA,organic,free
usr_0666,2026-01-22,user666@gmail.com,Noah,Williams,GB,DE,organic,free
usr_0667,2025-09-12,user667@gmail.com,Emma,Smith,GB,FR,organic,free
usr_0668,2025-11-13,user668@gmail.com,Leo,Johnson,DE,AU,organic,premium
usr_0669,2025-09-16,user669@gmail.com,Zara,Johnson,AU,DE,referral,premium
usr_0670,2025-12-11,user670@gmail.com,Zara,Jones,AU,FR,paid_search,free
usr_0671,2026-01-30,user671@gmail.com,Aman,Smith,CA,DE,paid_search,premium
usr_0672,2026-02-03,user672@gmail.com,Maya,Patel,DE,CA,organic,premium
usr_0673,2025-12-26,user673@gmail.com,Noah,Smith,DE,AU,organic,free
usr_0674,2025-09-08,user674@gmail.com,Aman,Williams,AU,FR,paid_search,free
usr_0675,2025-12-31,user675@gmail.com,Emma,Patel,CA,GB,referral,premium
usr_0676,2025-12-01,user676@gmail.com,Aman,Johnson,GB,AU,paid_social,premium
usr_0677,2026-02-11,user677@gmail.com,Zara,Smith,US,GB,paid_social,free
usr_0678,2025-11-29,user678@gmail.com,Maya,Brown,FR,DE,paid_search,premium
usr_0679,2026-01-14,user679@gmail.com,Liam,Jones,GB,US,organic,free
usr_0680,2025-10-30,user680@gmail.com,Aman,Brown,AU,AU,organic,premium
usr_0681,2026-02-25,user681@gmail.com,Leo,Jones,FR,DE,referral,premium
usr_0682,2025-09-28,user682@gmail.com,Aman,Williams,US,GB,paid_social,free
usr_0683,2025-12-10,user683@gmail.com,Emma,Brown,US,CA,referral,premium
usr_0684,2025-10-11,user684@gmail.com,Emma,Smith,CA,CA,paid_social,free
usr_0685,2026-02-02,user685@gmail.com,Noah,Smith,FR,US,paid_search,premium
usr_0686,2026-01-23,user686@gmail.com,Emma,Brown,CA,AU,paid_social,premium
usr_0687,2026-02-08,user687@gmail.com,Olivia,Smith,GB,AU,referral,free
usr_0688,2026-02-04,user688@gmail.com,Maya,Williams,DE,AU,referral,free
usr_0689,2026-01-19,user689@gmail.com,Maya,Patel,DE,DE,referral,free
usr_0690,2025-10-16,user690@gmail.com,Liam,Williams,DE,US,paid_search,premium
usr_0691,2025-10-05,user691@gmail.com,Liam,Jones,FR,AU,paid_social,free
usr_0692,2026-01-12,user692@gmail.com,Maya,Williams,DE,DE,paid_social,premium
usr_0693,2025-11-21,user693@gmail.com,Leo,Jones,GB,CA,referral,free
usr_0694,2025-12-24,user694@gmail.com,Liam,Smith,CA,GB,paid_social,free
usr_0695,2025-10-17,user695@gmail.com,Noah,Patel,FR,DE,organic,free
usr_0696,2026-01-31,user696@gmail.com,Emma,Smith,CA,CA,organic,premium
usr_0697,2025-09-10,user697@gmail.com,Maya,Johnson,FR,CA,organic,premium
usr_0698,2025-10-26,user698@gmail.com,Zara,Smith,CA,GB,paid_social,premium
usr_0699,2025-09-30,user699@gmail.com,Liam,Jones,US,CA,paid_search,premium
usr_0700,2025-12-18,user700@gmail.com,Maya,Smith,CA,US,paid_search,premium
usr_0701,2025-09-05,user701@gmail.com,Olivia,Smith,DE,GB,paid_search,free
usr_0702,2025-12-28,user702@gmail.com,Aman,Patel,US,CA,paid_search,free
usr_0703,2025-10-03,user703@gmail.com,Emma,Smith,CA,FR,organic,free
usr_0704,2025-12-27,user704@gmail.com,Maya,Patel,FR,DE,organic,premium
usr_0705,2025-11-04,user705@gmail.com,Aman,Brown,FR,CA,referral,premium
usr_0706,2026-01-24,user706@gmail.com,Liam,Johnson,FR,US,paid_social,free
usr_0707,2026-02-24,user707@gmail.com,Aman,Patel,AU,AU,paid_social,premium
usr_0708,2025-09-11,user708@gmail.com,Emma,Jones,GB,CA,paid_search,premium
usr_0709,2025-11-24,user709@gmail.com,Maya,Brown,FR,AU,organic,free
usr_0710,2025-09-26,user710@gmail.com,Olivia,Patel,US,FR,paid_search,free
usr_0711,2025-11-02,user711@gmail.com,Leo,Patel,FR,CA,referral,free
usr_0712,2025-11-25,user712@gmail.com,Liam,Johnson,AU,GB,paid_social,free
usr_0713,2025-10-29,user713@gmail.com,Maya,Jones,DE,AU,paid_social,premium
usr_0714,2025-09-27,user714@gmail.com,Emma,Williams,US,FR,paid_search,free
usr_0715,2026-02-24,user715@gmail.com,Liam,Williams,AU,GB,referral,free
usr_0716,2026-02-08,user716@gmail.com,Noah,Patel,DE,GB,paid_social,premium
usr_0717,2025-12-07,user717@gmail.com,Aman,Smith,US,GB,referral,premium
usr_0718,2025-12-14,user718@gmail.com,Leo,Jones,CA,GB,referral,premium
usr_0719,2025-12-08,user719@gmail.com,Emma,Brown,GB,CA,paid_search,free
usr_0720,2026-01-07,user720@gmail.com,Noah,Smith,GB,DE,organic,free
usr_0721,2026-01-27,user721@gmail.com,Zara,Smith,AU,CA,paid_search,premium
usr_0722,2025-10-25,user722@gmail.com,Maya,Jones,DE,CA,organic,free
usr_0723,2025-09-06,user723@gmail.com,Olivia,Patel,GB,FR,referral,free
usr_0724,2025-12-04,user724@gmail.com,Liam,Patel,DE,FR,organic,free
usr_0725,2026-01-11,user725@gmail.com,Aman,Patel,DE,DE,referral,free
usr_0726,2025-12-11,user726@gmail.com,Liam,Patel,AU,FR,paid_social,free
usr_0727,2025-09-03,user727@gmail.com,Leo,Williams,AU,US,paid_social,free
usr_0728,2025-09-23,user728@gmail.com,Maya,Patel,AU,DE,paid_social,free
usr_0729,2025-10-23,user729@gmail.com,Liam,Williams,GB,FR,paid_search,free
usr_0730,2026-02-12,user730@gmail.com,Aman,Williams,AU,DE,paid_search,free
usr_0731,2025-11-22,user731@gmail.com,Maya,Patel,GB,CA,referral,free
usr_0732,2026-01-23,user732@gmail.com,Liam,Johnson,AU,CA,paid_social,premium
usr_0733,2025-11-24,user733@gmail.com,Olivia,Brown,FR,DE,paid_search,free
usr_0734,2025-11-17,user734@gmail.com,Emma,Smith,DE,US,paid_social,free
usr_0735,2025-12-19,user735@gmail.com,Maya,Williams,AU,US,paid_search,free
usr_0736,2025-09-01,user736@gmail.com,Emma,Jones,US,DE,organic,free
usr_0737,2025-10-21,user737@gmail.com,Zara,Jones,DE,FR,organic,free
usr_0738,2026-02-20,user738@gmail.com,Maya,Brown,DE,AU,paid_social,free
usr_0739,2025-09-04,user739@gmail.com,Olivia,Jones,AU,US,referral,premium
usr_0740,2025-12-22,user740@gmail.com,Emma,Johnson,CA,GB,paid_search,free
usr_0741,2025-10-02,user741@gmail.com,Noah,Jones,AU,CA,paid_search,free
usr_0742,2025-10-04,user742@gmail.com,Aman,Smith,DE,DE,organic,premium
usr_0743,2025-12-01,user743@gmail.com,Noah,Smith,US,GB,organic,free
usr_0744,2025-12-04,user744@gmail.com,Liam,Williams,DE,DE,referral,free
usr_0745,2025-11-11,user745@gmail.com,Olivia,Patel,US,CA,referral,free
usr_0746,2025-10-09,user746@gmail.com,Noah,Johnson,GB,CA,referral,premium
usr_0747,2026-02-01,user747@gmail.com,Maya,Williams,FR,US,paid_social,free
usr_0748,2026-02-09,user748@gmail.com,Liam,Johnson,DE,US,organic,free
usr_0749,2025-12-27,user749@gmail.com,Liam,Patel,AU,GB,paid_social,free
usr_0750,2025-09-03,user750@gmail.com,Noah,Jones,GB,DE,organic,premium
usr_0751,2026-01-01,user751@gmail.com,Zara,Jones,FR,CA,organic,free
usr_0752,2025-10-20,user752@gmail.com,Noah,Patel,AU,GB,paid_search,premium
usr_0753,2025-09-12,user753@gmail.com,Zara,Williams,CA,AU,organic,free
usr_0754,2025-10-24,user754@gmail.com,Olivia,Patel,AU,GB,organic,premium
usr_0755,2026-01-11,user755@gmail.com,Aman,Brown,US,FR,paid_social,premium
usr_0756,2025-10-27,user756@gmail.com,Noah,Smith,US,GB,organic,free
usr_0757,2026-01-23,user757@gmail.com,Leo,Williams,CA,FR,paid_social,free
usr_0758,2025-12-21,user758@gmail.com,Zara,Johnson,GB,FR,referral,free
usr_0759,2025-10-17,user759@gmail.com,Noah,Brown,FR,FR,organic,free
usr_0760,2026-01-29,user760@gmail.com,Emma,Williams,AU,AU,organic,premium
usr_0761,2025-11-24,user761@gmail.com,Maya,Patel,US,GB,paid_social,free
usr_0762,2026-01-20,user762@gmail.com,Leo,Patel,GB,GB,referral,free
usr_0763,2025-11-05,user763@gmail.com,Leo,Patel,CA,AU,paid_search,free
usr_0764,2025-11-14,user764@gmail.com,Zara,Patel,DE,CA,referral,premium
usr_0765,2026-02-26,user765@gmail.com,Emma,Johnson,US,US,paid_social,free
usr_0766,2025-12-12,user766@gmail.com,Emma,Brown,CA,GB,referral,free
usr_0767,2026-02-13,user767@gmail.com,Liam,Jones,AU,US,paid_social,free
usr_0768,2025-10-08,user768@gmail.com,Zara,Smith,FR,DE,paid_social,premium
usr_0769,2025-10-20,user769@gmail.com,Aman,Johnson,US,DE,paid_search,free
usr_0770,2025-12-07,user770@gmail.com,Maya,Johnson,US,AU,organic,free
usr_0771,2025-11-21,user771@gmail.com,Olivia,Jones,AU,DE,paid_social,free
usr_0772,2025-09-30,user772@gmail.com,Leo,Jones,DE,DE,paid_social,free
usr_0773,2025-11-18,user773@gmail.com,Olivia,Smith,GB,CA,paid_search,free
usr_0774,2025-11-30,user774@gmail.com,Noah,Smith,FR,CA,paid_social,premium
usr_0775,2026-02-26,user775@gmail.com,Noah,Jones,US,CA,organic,premium
usr_0776,2025-10-22,user776@gmail.com,Olivia,Patel,FR,DE,paid_search,free
usr_0777,2026-02-13,user777@gmail.com,Noah,Johnson,US,AU,organic,premium
usr_0778,2025-11-18,user778@gmail.com,Aman,Williams,FR,FR,organic,free
usr_0779,2025-09-30,user779@gmail.com,Emma,Smith,CA,FR,paid_search,premium
usr_0780,2025-12-15,user780@gmail.com,Noah,Smith,US,US,paid_social,premium
usr_0781,2025-10-21,user781@gmail.com,Liam,Jones,FR,FR,organic,free
usr_0782,2025-11-20,user782@gmail.com,Noah,Brown,GB,FR,organic,premium
usr_0783,2026-01-11,user783@gmail.com,Maya,Williams,CA,CA,organic,free
usr_0784,2025-09-29,user784@gmail.com,Aman,Williams,CA,CA,organic,free
usr_0785,2026-01-10,user785@gmail.com,Maya,Smith,GB,DE,paid_search,free
usr_0786,2026-01-16,user786@gmail.com,Maya,Patel,FR,US,paid_search,free
usr_0787,2026-01-23,user787@gmail.com,Liam,Brown,AU,GB,referral,premium
usr_0788,2025-11-13,user788@gmail.com,Aman,Williams,GB,US,referral,premium
usr_0789,2025-09-17,user789@gmail.com,Aman,Smith,FR,US,organic,free
usr_0790,2025-11-23,user790@gmail.com,Zara,Williams,GB,AU,paid_social,premium
usr_0791,2025-11-08,user791@gmail.com,Aman,Brown,GB,DE,organic,premium
usr_0792,2025-10-04,user792@gmail.com,Aman,Brown,US,AU,paid_social,free
usr_0793,2025-09-06,user793@gmail.com,Aman,Johnson,FR,US,organic,free
usr_0794,2025-10-23,user794@gmail.com,Liam,Jones,AU,US,referral,free
usr_0795,2026-01-04,user795@gmail.com,Noah,Jones,US,US,referral,premium
usr_0796,2025-10-13,user796@gmail.com,Zara,Smith,GB,FR,paid_social,premium
usr_0797,2025-12-24,user797@gmail.com,Maya,Brown,DE,AU,organic,free
usr_0798,2025-12-20,user798@gmail.com,Aman,Johnson,GB,US,paid_social,premium
usr_0799,2026-01-29,user799@gmail.com,Leo,Johnson,GB,CA,referral,free
usr_0800,2025-11-19,user800@gmail.com,Noah,Williams,FR,DE,organic,free
